Adoption ID,Date,Quantity,Book Id,Book Title,Category
26,3/26/2015,276,566,Academic Reading,Student Success
27,3/19/2015,139,595,Intermediate Algebra: Concepts & Applications,Mathematics
28,8/1/2015,514,475,Java Software Structures,Computer Science
29,5/27/2015,140,891,Marketing Plan Handbook,Business
30,2/4/2016,552,925,Guide to Managerial Communication,Business
1,10/27/2015,674,895,Intercultural Business Communication,Business
2,11/2/2015,408,637,Elementary Statistics Using Excel,Statistics
3,12/31/2015,558,929,Principles of Marketing,Business
4,12/30/2015,300,922,Management,Business
5,5/18/2015,224,704,Fundamentals of Communication Systems,Engineering
6,11/24/2015,407,480,Fundamentals of Statistics,Statistics
7,6/22/2015,502,975,The Economics of Public Issues,Economics
8,12/14/2015,486,926,Environmental Law,Business
9,10/26/2015,102,891,Marketing Plan Handbook,Business
10,9/10/2015,299,793,Reliability Engineering,Engineering
11,5/17/2015,402,685,Ownership Series: Ownership: Critical Thinking,Student Success
12,7/28/2015,568,939,Macroeconomics,Economics
13,9/16/2015,467,974,The Economics of Macro Issues,Economics
14,1/5/2016,430,612,Precalculus with Modeling & Visualization,Mathematics
15,7/3/2015,427,631,World of Short Stories: 20 Short Stories from Around the World,Student Success
16,2/29/2016,573,704,Fundamentals of Communication Systems,Engineering
17,10/26/2015,132,894,International Economics,Economics
18,1/9/2016,272,790,Data Structures and Algorithm Analysis in C++,Computer Science
19,2/9/2016,101,562,Sterling Stories,Student Success
20,12/31/2015,279,783,Fundamentals of Investing,Business
21,4/17/2015,470,473,Introduction to JavaScript Programming with XML and PHP,Computer Science
1,7/29/2015,255,892,Opportunities and Challenges of Workplace Diversity,Business
2,8/7/2015,375,983,Electronic Commerce 2012,Business
3,9/20/2015,213,682,Essentials of Entrepreneurship and Small Business Management,Business
4,1/16/2016,312,944,Principles of Operations Management,Business
5,6/25/2015,238,595,Intermediate Algebra: Concepts & Applications,Mathematics
6,5/11/2015,91,600,Statistical Reasoning for Everyday Life,Statistics
7,11/3/2015,219,566,Academic Reading,Student Success
8,6/11/2015,129,612,Precalculus with Modeling & Visualization,Mathematics
1,9/23/2015,460,910,Managerial Economics,Economics
2,8/3/2015,327,933,Economics Today,Economics
3,6/8/2015,497,684,Ownership Series: Ownership: Effective Planning,Student Success
4,6/21/2015,188,936,Systems Analysis and Design,Business
5,3/8/2015,319,931,Business Communication,Business
6,11/5/2015,326,789,Machine Design,Engineering
7,9/25/2015,504,571,Style: Lessons in Clarity and Grace 11E,English
1,12/10/2015,406,947,Operations Management,Business
2,1/1/2016,599,571,Style: Lessons in Clarity and Grace 11E,English
3,12/24/2015,612,555,"Global Issues, Local Arguments",English
4,5/31/2015,524,687,Introduction to Materials Science,Engineering
5,1/1/2016,587,692,Cryptography and Network Security: Principles and Practice,Computer Science
6,10/31/2015,99,613,Business Math,Business
7,2/12/2016,459,644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics
8,5/5/2015,80,956,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business
9,11/26/2015,345,473,Introduction to JavaScript Programming with XML and PHP,Computer Science
10,12/21/2015,304,922,Management,Business
11,8/15/2015,404,487,Business Statistics: A First Course,Statistics
12,1/1/2016,134,649,Math Lit,Mathematics
13,5/16/2015,374,933,Economics Today,Economics
14,4/4/2015,340,957,Principles of Risk Management and Insurance,Business
15,3/26/2015,382,925,Guide to Managerial Communication,Business
16,2/9/2016,215,569,Building College Vocabulary Strategies,Student Success
17,9/19/2015,308,937,Microeconomics,Economics
18,8/2/2015,138,782,Public Relations Practices,Business
19,12/8/2015,647,628,Business Math Brief,Business
20,4/12/2015,638,610,Cornerstones for College Success,Student Success
21,3/28/2015,419,703,Principles of Macroeconomics,Economics
22,8/19/2015,156,644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics
23,1/28/2016,586,703,Principles of Macroeconomics,Economics
24,4/30/2015,494,644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics
25,11/9/2015,130,906,Database Systems,Computer Science
26,4/29/2015,425,593,Prealgebra  5e,Mathematics
27,4/11/2015,346,549,Complete Works of Shakespeare 7E,English
28,11/17/2015,400,585,College Algebra Essentials,Mathematics
29,9/5/2015,169,948,"Integrated Advertising, Promotion, and Marketing Communications",Business
1,1/22/2016,281,614,Writing for Life: Sentences and Paragraphs,Student Success
2,8/3/2015,36,625,"Career Tool Kit, The: Skills for Success",Student Success
3,10/27/2015,697,549,Complete Works of Shakespeare 7E,English
4,10/25/2015,344,608,Basic Technical Mathematics with Calculus,Mathematics
5,10/8/2015,636,680,Introduction to Programming with C++,Computer Science
6,7/23/2015,624,487,Business Statistics: A First Course,Statistics
7,9/2/2015,105,638,C++ How to Program (Early Objects Version),Computer Science
8,1/11/2016,529,959,Introduction to Financial Accounting,Business
9,2/18/2016,123,983,Electronic Commerce 2012,Business
10,1/15/2016,431,623,Precalculus Essentials,Mathematics
11,8/1/2015,519,612,Precalculus with Modeling & Visualization,Mathematics
12,8/19/2015,105,783,Fundamentals of Investing,Business
13,2/19/2016,261,553,"The Prentice Hall Guide for College Writers, Brief Edition",English
14,9/7/2015,363,894,International Economics,Economics
15,8/14/2015,551,566,Academic Reading,Student Success
16,8/14/2015,79,614,Writing for Life: Sentences and Paragraphs,Student Success
17,10/2/2015,54,618,Bridging the Gap,Student Success
18,12/25/2015,192,951,Corporate Finance,Business
19,12/21/2015,86,591,Basic College Mathematics,Mathematics
20,1/19/2016,399,625,"Career Tool Kit, The: Skills for Success",Student Success
21,8/2/2015,406,909,Management: A Focus on Leaders,Business
22,8/26/2015,301,552,The Prentice Hall Guide for College Writers,English
23,6/2/2015,151,681,Electrical Engineering: Principles & Applications,Engineering
24,8/26/2015,374,784,Mechanics of Materials,Engineering
25,8/11/2015,272,704,Fundamentals of Communication Systems,Engineering
1,9/13/2015,438,489,Statistics for Business and Economics,Statistics
2,1/1/2016,352,591,Basic College Mathematics,Mathematics
3,4/23/2015,371,489,Statistics for Business and Economics,Statistics
4,2/14/2016,293,920,Business Communication Essentials,Business
5,4/20/2015,325,959,Introduction to Financial Accounting,Business
6,9/10/2015,50,964,The Practice of Public Relations,Business
7,11/15/2015,227,600,Statistical Reasoning for Everyday Life,Statistics
8,8/14/2015,592,595,Intermediate Algebra: Concepts & Applications,Mathematics
9,4/26/2015,694,648,The DK Guide to Literature,English
10,2/3/2016,642,548,"The Curious Writer, Concise Edition",English
11,6/30/2015,615,487,Business Statistics: A First Course,Statistics
12,3/11/2015,245,940,Microeconomics,Economics
13,11/5/2015,649,551,Literature and the Writing Process,English
14,3/30/2015,581,478,Starting out with Visual C# 2012 (with CD-Rom),Computer Science
15,2/11/2016,68,955,Horngren's Financial & Managerial Accounting,Business
16,3/6/2016,337,648,The DK Guide to Literature,English
17,2/24/2016,611,596,Precalculus: A Unit Circle Approach,Mathematics
18,1/16/2016,642,680,Introduction to Programming with C++,Computer Science
19,4/22/2015,265,626,Elementary & Intermediate Algebra,Mathematics
20,2/27/2016,382,618,Bridging the Gap,Student Success
21,11/10/2015,694,626,Elementary & Intermediate Algebra,Mathematics
1,5/21/2015,323,621,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
2,1/17/2016,312,636,Trigonometry,Mathematics
3,7/24/2015,622,631,World of Short Stories: 20 Short Stories from Around the World,Student Success
4,12/11/2015,31,614,Writing for Life: Sentences and Paragraphs,Student Success
5,3/12/2015,282,598,Introductory & Intermediate Algebra 3e,Mathematics
6,5/30/2015,65,893,Manager's Bookshelf,Business
1,4/23/2015,663,564,Read to Achieve: Gateway to Academic Reading,Student Success
2,5/13/2015,54,972,Making the Team,Business
3,12/14/2015,625,628,Business Math Brief,Business
4,1/28/2016,359,920,Business Communication Essentials,Business
5,5/27/2015,669,480,Fundamentals of Statistics,Statistics
6,6/15/2015,414,648,The DK Guide to Literature,English
1,11/7/2015,355,959,Introduction to Financial Accounting,Business
2,1/11/2016,128,643,Engineering Vibration,Engineering
3,7/17/2015,577,680,Introduction to Programming with C++,Computer Science
4,11/5/2015,419,925,Guide to Managerial Communication,Business
5,3/10/2015,31,956,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business
1,4/1/2015,323,615,Algebra and Trigonometry with Modeling & Visualization,Mathematics
2,9/13/2015,300,895,Intercultural Business Communication,Business
3,10/29/2015,632,589,College Algebra with Modeling & Visualization,Mathematics
4,2/2/2016,558,604,Calculus and Its Applications Expanded Version,Mathematics
5,12/28/2015,690,952,"Corporate Finance, The Core",Business
6,2/22/2016,107,978,Database Processing,Computer Science
7,5/3/2015,178,688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business
8,1/20/2016,546,947,Operations Management,Business
9,2/13/2016,511,792,Managing Engineering and Technology,Engineering
10,9/14/2015,481,686,Ownership Series: Ownership: Study Strategies,Student Success
11,1/11/2016,349,784,Mechanics of Materials,Engineering
12,4/30/2015,271,783,Fundamentals of Investing,Business
13,1/13/2016,259,953,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business
14,7/28/2015,427,918,Fundamentals of Futures and Options Markets,Business
15,11/20/2015,404,627,Intermediate Algebra 10,Mathematics
16,5/29/2015,442,933,Economics Today,Economics
17,2/23/2016,592,473,Introduction to JavaScript Programming with XML and PHP,Computer Science
18,3/17/2015,51,646,"Power Electronics: Circuits,Devices & Applications",Engineering
19,6/10/2015,338,940,Microeconomics,Economics
20,12/24/2015,591,926,Environmental Law,Business
21,3/30/2015,660,954,Survey of Economics,Economics
22,12/15/2015,366,570,Basic College Vocabulary Strategies,Student Success
23,11/30/2015,68,609,"Writing for Life: Paragraphs and Essays, 3E",Student Success
24,5/21/2015,499,938,Microeconomics: Theory and Applications with Calculus,Economics
25,8/10/2015,132,698,Global Marketing Management,Business
26,3/15/2015,361,784,Mechanics of Materials,Engineering
27,8/14/2015,632,683,Ownership Series: Ownership: Accountability,Student Success
28,10/6/2015,32,915,Experiencing MIS,Business
1,1/11/2016,281,550,Literature for Composition,English
2,7/24/2015,137,561,The DK Handbook,Student Success
3,9/29/2015,656,598,Introductory & Intermediate Algebra 3e,Mathematics
4,8/12/2015,361,587,Algebra and Trigonometry,Mathematics
5,3/13/2015,145,616,Introductory and Intermediate Algebra 5e,Mathematics
6,9/20/2015,691,692,Cryptography and Network Security: Principles and Practice,Computer Science
7,6/9/2015,31,706,Introduction to Engineering Analysis,Engineering
8,3/7/2015,357,638,C++ How to Program (Early Objects Version),Computer Science
9,6/22/2015,588,953,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business
10,4/17/2015,471,965,QuickBooks Pro 2013: A Complete Course,Business
11,2/29/2016,149,931,Business Communication,Business
12,7/20/2015,649,603,Intro Stats,Statistics
13,2/12/2016,312,789,Machine Design,Engineering
14,12/26/2015,109,652,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success
15,10/27/2015,612,490,Essential Statistics,Statistics
16,7/3/2015,264,790,Data Structures and Algorithm Analysis in C++,Computer Science
17,8/22/2015,436,953,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business
18,9/3/2015,194,918,Fundamentals of Futures and Options Markets,Business
19,1/5/2016,355,706,Introduction to Engineering Analysis,Engineering
20,2/2/2016,266,566,Academic Reading,Student Success
1,1/30/2016,394,946,Auditing and Assurance Services,Business
2,10/9/2015,650,707,Managerial Economics,Economics
3,5/25/2015,492,644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics
4,2/11/2016,198,698,Global Marketing Management,Business
5,11/1/2015,56,894,International Economics,Economics
6,12/14/2015,38,913,Economics,Economics
7,11/14/2015,451,609,"Writing for Life: Paragraphs and Essays, 3E",Student Success
8,2/23/2016,79,973,The Economic Way of Thinking,Economics
9,4/5/2015,63,972,Making the Team,Business
10,4/28/2015,554,617,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
11,5/4/2015,499,789,Machine Design,Engineering
12,12/3/2015,535,637,Elementary Statistics Using Excel,Statistics
13,1/30/2016,681,590,Mathematics for Business,Business
14,6/23/2015,256,564,Read to Achieve: Gateway to Academic Reading,Student Success
1,9/27/2015,598,627,Intermediate Algebra 10,Mathematics
2,5/15/2015,554,949,Macroeconomics,Economics
3,12/1/2015,301,623,Precalculus Essentials,Mathematics
4,2/21/2016,418,944,Principles of Operations Management,Business
5,12/25/2015,598,680,Introduction to Programming with C++,Computer Science
6,2/26/2016,399,921,Digital Business Networks,Business
7,2/28/2016,423,964,The Practice of Public Relations,Business
8,4/8/2015,456,792,Managing Engineering and Technology,Engineering
9,7/20/2015,491,967,Principles of Economics,Economics
10,11/27/2015,647,704,Fundamentals of Communication Systems,Engineering
11,11/3/2015,240,981,Business Intelligence,Business
12,5/13/2015,313,896,Psychology of Investing,Business
13,5/6/2015,566,557,LB Brief with Tabs,Student Success
14,9/14/2015,195,489,Statistics for Business and Economics,Statistics
15,10/31/2015,441,566,Academic Reading,Student Success
16,3/2/2016,150,956,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business
17,8/29/2015,34,621,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
18,5/17/2015,294,485,Elementary Algebra,Mathematics
19,6/12/2015,421,555,"Global Issues, Local Arguments",English
20,5/27/2015,426,561,The DK Handbook,Student Success
21,9/7/2015,612,926,Environmental Law,Business
22,3/29/2015,291,981,Business Intelligence,Business
23,1/23/2016,598,695,Aerodynamics for Engineers,Engineering
24,7/30/2015,105,557,LB Brief with Tabs,Student Success
1,1/9/2016,579,694,Visual C# 2012 How to Program,Computer Science
2,8/25/2015,288,592,Essential Math 4e,Mathematics
3,10/17/2015,198,564,Read to Achieve: Gateway to Academic Reading,Student Success
4,5/28/2015,674,932,Foundations of Finance,Business
5,11/2/2015,261,947,Operations Management,Business
6,5/31/2015,639,793,Reliability Engineering,Engineering
7,10/5/2015,570,793,Reliability Engineering,Engineering
8,2/27/2016,31,604,Calculus and Its Applications Expanded Version,Mathematics
9,8/6/2015,267,481,Mathematics All Around,Mathematics
10,11/3/2015,482,626,Elementary & Intermediate Algebra,Mathematics
